,Личность подтверждена,Стаж,На сайте,Заказы в работе,Оценка,Количество отзывов,С отличием,Топ-10 вуз,Предмет ЕГЭ,Гуманитарная наука,Естественная наука,Техническая наука,Большой стаж,Статус_Аспирант или ординатор очной формы обучения,Статус_Преподаватель университета или колледжа,Статус_Студент,Статус_Частный преподаватель,Статус_Школьный преподаватель,Формат обучения_Дистанционно,Формат обучения_У репетитора,Формат обучения_У ученика,Предмет_Английский язык,Предмет_Биология,Предмет_География,Предмет_Информатика,Предмет_Испанский язык,Предмет_Логопед,Предмет_Математика,Предмет_Музыка,Предмет_Обществознание,Предмет_Русский язык,Предмет_Физика,Предмет_Химия,Предмет_Экономика,Стаж^2,На сайте^2,Заказы в работе^2,Оценка^2,Количество отзывов^2,Стаж * На сайте,Стаж * Заказы в работе,Стаж * Оценка,Стаж * Количество отзывов,На сайте * Заказы в работе,На сайте * Оценка,На сайте * Количество отзывов,Заказы в работе * Оценка,Заказы в работе * Количество отзывов,Оценка * Количество отзывов,Стаж^2 * На сайте,Стаж^2 * Заказы в работе,Стаж^2 * Оценка,Стаж^2 * Количество отзывов,На сайте^2 * Стаж,На сайте^2 * Заказы в работе,На сайте^2 * Оценка,На сайте^2 * Количество отзывов,Заказы в работе^2 * Стаж,Заказы в работе^2 * На сайте,Заказы в работе^2 * Оценка,Заказы в работе^2 * Количество отзывов,Оценка^2 * Стаж,Оценка^2 * На сайте,Оценка^2 * Заказы в работе,Оценка^2 * Количество отзывов,Количество отзывов^2 * Стаж,Количество отзывов^2 * На сайте,Количество отзывов^2 * Заказы в работе,Количество отзывов^2 * Оценка,Цена
199,1.0,0.16393442622950818,0.7142857142857143,0.27876106194690264,1.0,0.26582278481012656,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312256049960968,0.5102040816326531,0.0777077296577649,1.0,0.07066175292421087,0.1774193548387097,0.10760869565217392,0.1657125170038417,0.09166666666666666,0.23648648648648649,0.7142857142857143,0.22151898734177214,0.2821468238328974,0.0841549519750652,0.26582278481012656,0.031477627471383975,0.029592391304347827,0.03153606529002805,0.025208333333333333,0.12755102040816327,0.19707207207207209,0.5102040816326531,0.18459915611814345,0.04210775047258979,0.06711102994886779,0.07865154823660414,0.026642019972005566,0.16945995015189375,0.7142857142857143,0.2855737083328921,0.26582278481012656,0.030555555555555555,0.05888479410350905,0.022370303689574295,0.07066175292421087,1031.25
200,1.0,0.18032786885245902,0.7142857142857143,0.13716814159292035,1.0,0.11392405063291139,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03721051262034868,0.5102040816326531,0.01881509906805545,1.0,0.012978689312610158,0.1935483870967742,0.0577639751552795,0.18226760424264102,0.04285714285714286,0.11636636636636637,0.7142857142857143,0.0949367088607595,0.1388341514098384,0.017746962661408308,0.11392405063291139,0.037460978147762745,0.01732919254658385,0.03757998602800241,0.012857142857142857,0.1391465677179963,0.09697197197197197,0.5102040816326531,0.07911392405063292,0.011122256085799158,0.016249357465573683,0.019043622538517657,0.00276460222363647,0.1861390791038518,0.7142857142857143,0.14052039616380405,0.11392405063291139,0.006122448979591836,0.010815574427175132,0.002021805872818668,0.012978689312610158,3210.0
201,0.0,0.08196721311475409,0.5714285714285714,0.11946902654867257,1.0,0.1518987341772152,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009107468123861567,0.32653061224489793,0.014272848304487431,1.0,0.023073225444640282,0.07741935483870968,0.02515527950310559,0.0829370808098451,0.02857142857142857,0.08108108108108109,0.5714285714285714,0.10126582278481013,0.12092006735695603,0.02060937599389352,0.1518987341772152,0.007492195629552549,0.0037732919254658383,0.009199836475774997,0.004285714285714286,0.04452690166975881,0.05405405405405406,0.32653061224489793,0.06751054852320675,0.004218587245862428,0.009861212563915266,0.014446202737335455,0.002796246994146357,0.08606430539210351,0.5714285714285714,0.12238873214266803,0.1518987341772152,0.005442176870748299,0.015382150296426854,0.0031305381256547114,0.023073225444640282,1500.0
202,1.0,0.5245901639344263,1.0,0.10619469026548672,1.0,0.12658227848101267,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283112151964611,1.0,0.01127731224058266,1.0,0.01602307322544464,0.7451612903225806,0.12298136645962733,0.5299244362574267,0.13095238095238096,0.12612612612612611,1.0,0.14767932489451477,0.10748450431729425,0.015266204439921124,0.12658227848101267,0.3966181061394381,0.10145962732919254,0.28590629460999223,0.10803571428571429,0.75,0.14714714714714713,1.0,0.17229254571026723,0.018332626056093516,0.013635256878500122,0.011414283644314432,0.001841150284211593,0.5364007870949707,1.0,0.10878998412681604,0.12658227848101267,0.020786092214663644,0.018693585429685414,0.0019324309417621678,0.01602307322544464,3500.0
203,1.0,0.08196721311475409,0.14285714285714285,0.11061946902654868,1.0,0.12658227848101267,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009107468123861567,0.02040816326530612,0.01223666692771556,1.0,0.01602307322544464,0.01935483870967742,0.023291925465838508,0.0829370808098451,0.023809523809523808,0.01876876876876877,0.14285714285714285,0.02109704641350211,0.11196302533051485,0.015902296291584506,0.12658227848101267,0.0018730489073881373,0.0034937888198757765,0.009199836475774997,0.0035714285714285713,0.0027829313543599257,0.0031281281281281283,0.02040816326530612,0.0035161744022503515,0.003616758612707843,0.0021136000865730597,0.01238529041266757,0.001997775916028204,0.08606430539210351,0.14285714285714285,0.11332290013210003,0.12658227848101267,0.003779289493575208,0.0026705122042407735,0.0020129488976689245,0.01602307322544464,4875.0
204,1.0,0.06557377049180328,0.5714285714285714,0.12831858407079647,0.98,0.1518987341772152,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00624512099921936,0.32653061224489793,0.016465659017934058,0.9669333333333333,0.023073225444640282,0.06451612903225806,0.02251552795031056,0.06505758659194184,0.023809523809523808,0.08708708708708708,0.5622857142857143,0.10126582278481013,0.12779907563326287,0.022135996437885632,0.14946835443037976,0.005202913631633715,0.00281444099378882,0.006204154023039881,0.002976190476190476,0.03710575139146568,0.05805805805805806,0.3213061224489796,0.06751054852320675,0.004055591991049728,0.011376241105970835,0.016398996430816916,0.0032258487271290617,0.06673786509289069,0.5532891428571428,0.12728167046875571,0.14707686075949367,0.0045351473922902496,0.015382150296426854,0.0033624298386661718,0.022704053837526036,2250.0
205,1.0,0.19672131147540983,0.8571428571428571,0.14601769911504425,1.0,0.13924050632911392,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04371584699453552,0.7346938775510204,0.021321168454851595,1.0,0.019387918602788014,0.25161290322580643,0.06661490683229813,0.19882269148144036,0.056746031746031746,0.14864864864864866,0.8571428571428571,0.13924050632911392,0.14779119343627958,0.0230901342153807,0.13924050632911392,0.05275754422476587,0.021649844720496893,0.04414946509101801,0.018442460317460316,0.21706864564007422,0.14864864864864866,0.7346938775510204,0.13924050632911392,0.013653987114694649,0.022096420745069394,0.021580130015031975,0.0038290172316962972,0.20281820805580983,0.8571428571428571,0.14958622817437203,0.13924050632911392,0.00990803728898967,0.019387918602788014,0.0032150819793568064,0.019387918602788014,4333.333333333333
206,1.0,0.19672131147540983,0.8571428571428571,0.18584070796460178,1.0,0.13924050632911392,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04371584699453552,0.7346938775510204,0.0345367687367844,1.0,0.019387918602788014,0.25161290322580643,0.08478260869565217,0.19882269148144036,0.056746031746031746,0.1891891891891892,0.8571428571428571,0.13924050632911392,0.18809788255526494,0.029387443546848163,0.13924050632911392,0.05275754422476587,0.027554347826086956,0.04414946509101801,0.018442460317460316,0.21706864564007422,0.1891891891891892,0.7346938775510204,0.13924050632911392,0.022117202268431002,0.03579254930606282,0.03495624366071295,0.006202375019937804,0.20281820805580983,0.8571428571428571,0.19038247222192806,0.13924050632911392,0.00990803728898967,0.019387918602788014,0.00409192251918139,0.019387918602788014,3050.0
207,1.0,0.16393442622950818,0.8571428571428571,0.084070796460177,1.0,0.0759493670886076,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312256049960968,0.7346938775510204,0.007067898817448508,1.0,0.0057683063611600706,0.2129032258064516,0.032453416149068326,0.1657125170038417,0.02619047619047619,0.08558558558558559,0.8571428571428571,0.0759493670886076,0.08509189925119129,0.007251447108962535,0.0759493670886076,0.03777315296566077,0.00892468944099379,0.03153606529002805,0.007202380952380952,0.1836734693877551,0.08558558558558559,0.7346938775510204,0.0759493670886076,0.0038299062536167588,0.007324892460027595,0.007153743742356789,0.0006923492214587345,0.16945995015189375,0.8571428571428571,0.08612540410039603,0.0759493670886076,0.002494331065759637,0.0057683063611600706,0.0005507428184022177,0.0057683063611600706,3500.0
208,0.0,0.18032786885245902,1.0,0.11946902654867257,1.0,0.12658227848101267,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03721051262034868,1.0,0.014272848304487431,1.0,0.01602307322544464,0.2709677419354839,0.05031055900621118,0.18226760424264102,0.047619047619047616,0.14189189189189189,1.0,0.14767932489451477,0.12092006735695603,0.017174479994911264,0.12658227848101267,0.052445369406867844,0.015093167701863353,0.03757998602800241,0.014285714285714285,0.2727272727272727,0.16554054054054054,1.0,0.17229254571026723,0.008437174491724856,0.017257121986851715,0.014446202737335455,0.002330205828455297,0.1861390791038518,1.0,0.12238873214266803,0.12658227848101267,0.007558578987150416,0.018693585429685414,0.0021739848094824384,0.01602307322544464,1500.0
209,1.0,0.06557377049180328,0.42857142857142855,0.06637168141592921,1.0,0.0759493670886076,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00624512099921936,0.1836734693877551,0.004405200093977602,1.0,0.0057683063611600706,0.04838709677419355,0.011645962732919254,0.06638199357104578,0.011904761904761904,0.033783783783783786,0.42857142857142855,0.0379746835443038,0.06717781519830891,0.005724826664970421,0.0759493670886076,0.003902185223725286,0.0014557453416149068,0.00630926568804813,0.001488095238095238,0.020871985157699443,0.016891891891891893,0.1836734693877551,0.0189873417721519,0.001085027583812353,0.002282688093498904,0.004458704548560326,0.0004315195978620921,0.06938517644014547,0.42857142857142855,0.06799374007926001,0.0759493670886076,0.0011337868480725624,0.0028841531805800353,0.00043479696189648774,0.0057683063611600706,2000.0
210,1.0,0.06557377049180328,0.5714285714285714,0.035398230088495575,1.0,0.0759493670886076,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00624512099921936,0.32653061224489793,0.0012530346933980734,1.0,0.0057683063611600706,0.06451612903225806,0.006211180124223602,0.06638199357104578,0.011904761904761904,0.024024024024024024,0.5714285714285714,0.05063291139240506,0.03582816810576475,0.003053240887984225,0.0759493670886076,0.005202913631633715,0.0007763975155279503,0.00630926568804813,0.001488095238095238,0.03710575139146568,0.016016016016016016,0.32653061224489793,0.03375527426160337,0.0003086300682844026,0.0008657305954603251,0.0012682537382571592,0.00012274335228077286,0.06938517644014547,0.5714285714285714,0.03626332804227201,0.0759493670886076,0.0011337868480725624,0.0038455375741067136,0.00023189171301146012,0.0057683063611600706,2350.0
211,1.0,0.11475409836065574,0.5714285714285714,0.08849557522123894,1.0,0.11392405063291139,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.32653061224489793,0.00783146683373796,1.0,0.012978689312610158,0.1032258064516129,0.024844720496894408,0.11604725528744375,0.02857142857142857,0.06006006006006006,0.5714285714285714,0.0759493670886076,0.08957042026441188,0.011449653329940843,0.11392405063291139,0.01331945889698231,0.004968944099378882,0.016557653026352474,0.005714285714285714,0.059369202226345084,0.04004004004004004,0.32653061224489793,0.05063291139240506,0.0030863006828440263,0.005410816221627032,0.007926585864107246,0.0011507189276322456,0.11942256329601961,0.5714285714285714,0.09065832010568002,0.11392405063291139,0.004081632653061225,0.008652459541740105,0.0013043908856894633,0.012978689312610158,2500.0
212,1.0,0.3442622950819672,0.42857142857142855,0.16371681415929204,1.0,0.20253164556962025,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12568306010928962,0.1836734693877551,0.026803195238468164,1.0,0.04101906745713828,0.2129032258064516,0.1263975155279503,0.3478184766306342,0.13968253968253969,0.08333333333333333,0.42857142857142855,0.10126582278481013,0.16570527748916197,0.03765663761847211,0.20253164556962025,0.07554630593132154,0.06951863354037267,0.12692490128501463,0.07682539682539682,0.09183673469387756,0.041666666666666664,0.1836734693877551,0.05063291139240506,0.02904787623934262,0.013888888888888888,0.027128740119907048,0.0070014853863490855,0.35293036862343224,0.42857142857142855,0.16771789219550803,0.20253164556962025,0.03547493071302595,0.02050953372856914,0.007626660783488021,0.04101906745713828,4125.0
213,0.0,0.3442622950819672,0.2857142857142857,0.030973451327433628,1.0,0.0759493670886076,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12568306010928962,0.08163265306122448,0.0009593546871329,1.0,0.0057683063611600706,0.14193548387096774,0.02391304347826087,0.3478184766306342,0.05238095238095238,0.010510510510510511,0.2857142857142857,0.02531645569620253,0.031349647092544154,0.002671585776986197,0.0759493670886076,0.05036420395421436,0.013152173913043479,0.12692490128501463,0.02880952380952381,0.04081632653061224,0.0035035035035035035,0.08163265306122448,0.008438818565400843,0.0010396975425330812,0.00033141249357465576,0.0009710067683531375,9.397537908996673e-05,0.35293036862343224,0.2857142857142857,0.03173041203698801,0.0759493670886076,0.004988662131519274,0.0019227687870533568,0.0002029052488850276,0.0057683063611600706,2700.0
214,1.0,0.14754098360655737,1.0,0.061946902654867256,1.0,0.10126582278481013,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02576112412177986,1.0,0.0038374187485316,1.0,0.01025476686428457,0.22580645161290322,0.021739130434782608,0.1491574297650424,0.031746031746031744,0.07357357357357357,1.0,0.11814345991561181,0.06269929418508831,0.0071242287386298585,0.10126582278481013,0.036420395421436005,0.005434782608695652,0.026017702877094945,0.007936507936507936,0.22727272727272727,0.08583583583583583,1.0,0.13783403656821377,0.001890359168241966,0.00463977491004518,0.00388402707341255,0.0005012020218131558,0.1527808211999357,1.0,0.06346082407397602,0.10126582278481013,0.004031242126480222,0.011963894674998666,0.0007214408849245426,0.01025476686428457,1058.3333333333333
215,0.0,0.2786885245901639,1.0,0.084070796460177,0.9575,0.0759493670886076,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08404892011449389,1.0,0.007067898817448508,0.9303708333333334,0.0057683063611600706,0.4064516129032258,0.0531055900621118,0.2714664142852917,0.04285714285714286,0.09984984984984985,0.9660000000000001,0.08860759493670886,0.08219877467665078,0.007251447108962535,0.07336708860759494,0.11800208116545266,0.02389751552795031,0.08198546002738756,0.019285714285714285,0.4090909090909091,0.11649149149149149,0.9660000000000001,0.10337552742616034,0.00626711932410015,0.008545707870032195,0.006910516455116658,0.0006923492214587345,0.2661456582936358,0.933156,0.08036843758870915,0.0708726075949367,0.004081632653061225,0.006729690754686749,0.0005507428184022177,0.005572183944880628,2500.0
216,1.0,0.26229508196721313,0.8571428571428571,0.11946902654867257,1.0,0.10126582278481013,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07494145199063232,0.7346938775510204,0.014272848304487431,1.0,0.01025476686428457,0.32903225806451614,0.07127329192546585,0.2650430404366376,0.05396825396825397,0.12162162162162163,0.8571428571428571,0.10126582278481013,0.12092006735695603,0.013739583995929013,0.10126582278481013,0.09021852237252861,0.030291149068322983,0.07568296459349291,0.022936507936507936,0.28385899814471244,0.12162162162162163,0.7346938775510204,0.10126582278481013,0.01195266386327688,0.0147918188458729,0.014446202737335455,0.0018641646627642378,0.269534723863642,0.8571428571428571,0.12238873214266803,0.10126582278481013,0.006853111615016377,0.01025476686428457,0.0013913502780687607,0.01025476686428457,1700.0
217,0.0,0.26229508196721313,1.0,0.061946902654867256,1.0,0.10126582278481013,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07494145199063232,1.0,0.0038374187485316,1.0,0.01025476686428457,0.38387096774193546,0.03695652173913044,0.2650430404366376,0.05396825396825397,0.07357357357357357,1.0,0.11814345991561181,0.06269929418508831,0.0071242287386298585,0.10126582278481013,0.10525494276795005,0.015706521739130435,0.07568296459349291,0.022936507936507936,0.38636363636363635,0.08583583583583583,1.0,0.13783403656821377,0.0032136105860113423,0.00463977491004518,0.00388402707341255,0.0005012020218131558,0.269534723863642,1.0,0.06346082407397602,0.10126582278481013,0.006853111615016377,0.011963894674998666,0.0007214408849245426,0.01025476686428457,2625.0
218,1.0,0.16393442622950818,0.42857142857142855,0.035398230088495575,1.0,0.0759493670886076,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312256049960968,0.1836734693877551,0.0012530346933980734,1.0,0.0057683063611600706,0.1064516129032258,0.013664596273291925,0.1657125170038417,0.02619047619047619,0.018018018018018018,0.42857142857142855,0.0379746835443038,0.03582816810576475,0.003053240887984225,0.0759493670886076,0.018886576482830385,0.0037577639751552793,0.03153606529002805,0.007202380952380952,0.04591836734693878,0.009009009009009009,0.1836734693877551,0.0189873417721519,0.0006789861502256858,0.0006492979465952439,0.0012682537382571592,0.00012274335228077286,0.16945995015189375,0.42857142857142855,0.03626332804227201,0.0759493670886076,0.002494331065759637,0.0028841531805800353,0.00023189171301146012,0.0057683063611600706,2875.0
219,1.0,0.06557377049180328,0.42857142857142855,0.061946902654867256,1.0,0.0759493670886076,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00624512099921936,0.1836734693877551,0.0038374187485316,1.0,0.0057683063611600706,0.04838709677419355,0.010869565217391304,0.06638199357104578,0.011904761904761904,0.03153153153153153,0.42857142857142855,0.0379746835443038,0.06269929418508831,0.005343171553972394,0.0759493670886076,0.003902185223725286,0.001358695652173913,0.00630926568804813,0.001488095238095238,0.020871985157699443,0.015765765765765764,0.1836734693877551,0.0189873417721519,0.000945179584120983,0.0019884749614479343,0.00388402707341255,0.0003759015163598669,0.06938517644014547,0.42857142857142855,0.06346082407397602,0.0759493670886076,0.0011337868480725624,0.0028841531805800353,0.0004058104977700552,0.0057683063611600706,2437.5
220,0.0,0.09836065573770492,0.8571428571428571,0.05309734513274336,1.0,0.08860759493670886,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01249024199843872,0.7346938775510204,0.002819328060145665,1.0,0.007851305880467873,0.13548387096774195,0.013043478260869565,0.09949216804864443,0.019444444444444445,0.05405405405405406,0.8571428571428571,0.08860759493670886,0.05374225215864713,0.005343171553972394,0.08860759493670886,0.015296566077003122,0.002282608695652174,0.01261596558854311,0.0034027777777777776,0.11688311688311688,0.05405405405405406,0.7346938775510204,0.08860759493670886,0.0009721847150958682,0.0029218407596785976,0.002853570911078608,0.00032220129973702875,0.10274343434406157,0.8571428571428571,0.05439499206340802,0.08860759493670886,0.0021604938271604936,0.007851305880467873,0.00047344558073173106,0.007851305880467873,2000.0
221,0.0,0.11475409836065574,0.7142857142857143,0.09292035398230089,1.0,0.08860759493670886,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.5102040816326531,0.0086341921841961,1.0,0.007851305880467873,0.12903225806451613,0.02608695652173913,0.11604725528744375,0.022222222222222223,0.07882882882882883,0.7142857142857143,0.07383966244725738,0.09404894127763247,0.009350550219451689,0.08860759493670886,0.01664932362122789,0.0052173913043478265,0.016557653026352474,0.0044444444444444444,0.09276437847866419,0.0656906906906907,0.5102040816326531,0.061533052039381156,0.003402646502835539,0.007456781105429754,0.008739060915178237,0.0009867414804446506,0.11942256329601961,0.7142857142857143,0.09519123611096403,0.08860759493670886,0.0024691358024691358,0.006542754900389895,0.0008285297662805294,0.007851305880467873,2000.0
222,1.0,0.06557377049180328,0.2857142857142857,0.10176991150442478,1.0,0.08860759493670886,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00624512099921936,0.08163265306122448,0.010357114887618452,1.0,0.007851305880467873,0.03225806451612903,0.017857142857142856,0.06638199357104578,0.013888888888888888,0.03453453453453453,0.2857142857142857,0.029535864978902954,0.10300598330407366,0.010241078811780421,0.08860759493670886,0.0026014568158168575,0.002232142857142857,0.00630926568804813,0.001736111111111111,0.00927643784786642,0.011511511511511512,0.08163265306122448,0.009845288326300985,0.002551020408163265,0.0035779022265508753,0.010482909805281831,0.0011836422747283904,0.06938517644014547,0.2857142857142857,0.10425706812153203,0.08860759493670886,0.0015432098765432098,0.002617101960155958,0.0009074373630691512,0.007851305880467873,800.0
223,1.0,0.06557377049180328,0.14285714285714285,0.048672566371681415,1.0,0.06329113924050633,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00624512099921936,0.02040816326530612,0.002369018717205733,1.0,0.00400576830636116,0.016129032258064516,0.008540372670807454,0.06638199357104578,0.00992063492063492,0.008258258258258258,0.14285714285714285,0.010548523206751054,0.04926373114542653,0.003498505184148591,0.06329113924050633,0.0013007284079084287,0.0010675465838509317,0.00630926568804813,0.001240079365079365,0.002319109461966605,0.0013763763763763764,0.02040816326530612,0.0017580872011251757,0.0005835037228501987,0.0004091929767605443,0.0023977922238924416,0.00019338470867153015,0.06938517644014547,0.14285714285714285,0.04986207605812401,0.06329113924050633,0.0007873519778281683,0.0006676280510601934,0.0002214243787435817,0.00400576830636116,1910.0
224,1.0,0.26229508196721313,0.2857142857142857,0.03982300884955752,1.0,0.05063291139240506,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07494145199063232,0.08163265306122448,0.0015858720338319367,1.0,0.0025636917160711424,0.10967741935483871,0.02375776397515528,0.2650430404366376,0.026984126984126985,0.013513513513513514,0.2857142857142857,0.016877637130801686,0.04030668911898534,0.0022899306659881686,0.05063291139240506,0.03007284079084287,0.010097049689440994,0.07568296459349291,0.011468253968253968,0.03153988868274583,0.0045045045045045045,0.08163265306122448,0.005625879043600563,0.00132807376258632,0.000547845142439737,0.001605133637481717,0.0001035647034869021,0.269534723863642,0.2857142857142857,0.04079624404755601,0.05063291139240506,0.0017132779037540942,0.0008545639053570475,0.00011594585650573006,0.0025636917160711424,3083.333333333333
225,0.0,0.14754098360655737,0.42857142857142855,0.09734513274336283,0.9650000000000001,0.08860759493670886,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02576112412177986,0.1836734693877551,0.009476074868822931,0.9424833333333335,0.007851305880467873,0.0967741935483871,0.034161490683229816,0.14452200533817858,0.027777777777777776,0.04954954954954955,0.41657142857142865,0.04430379746835443,0.09576869334670918,0.009795814515616055,0.08612658227848102,0.015608740894901144,0.008540372670807454,0.0252819212220372,0.006944444444444444,0.041743970315398886,0.024774774774774775,0.17853061224489797,0.022151898734177215,0.00466802978280159,0.004910315721126532,0.009322616166493814,0.001082954368560569,0.14357127335782255,0.4049074285714286,0.09421778333299728,0.08371503797468356,0.0030864197530864196,0.003925652940233937,0.0008679835646748403,0.007631469315814774,1781.25
